,transaction_id,customer_id,product_name,product_category,price,quantity,transaction_date,payment_status,total_amount
4740,54741,2004,Traditional Thobe,Clothing,258.65,4,2023-02-25,,1034.6
4741,54742,3467,Football,Sports,222.22,2,2023-04-14 00:00:00,Unknown,444.44
4742,54743,3467,Vacuum Cleaner,Home,1097.97,1,2023-03-04T00:00:00,Refunded,1097.97
4743,54744,2939,iPad,Electronics,978.05,3,27/01/2024,Paid,2934.1499999999996
4744,54745,2940,Science Textbook,Books,337.4,4,2023-04-29,Complete,1349.6
4745,54746,2636,Dell Laptop,Electronics,998.91,4,2024-01-01T00:00:00,,3995.64
4746,54747,2699,Business Strategy,Books,647.59,2,2024-13-45,Completed,1942.77
4747,54748,5528,Smart Watch,Electronics,676.82,2,2024-01-24 00:00:00,Processing,2030.46
4748,54749,3092,Running Shoes,Sports,384.76,5,2024-12-30,FAILED,1923.8
4749,54750,2896,Yoga Mat,Sports,656.52,2,2024-08-22T00:00:00,completed,1313.04
4750,54751,5241,Samsung Galaxy,Electronics,345.33,2,2023-09-22,Failed,690.66
4751,54752,4399,Smart Watch,Electronics,955.86,4,2024-01-23,FAILED,3823.44
4752,54753,2074,Tennis Racket,Sports,383.36,1,2024-03-19 00:00:00,Complete,383.36
4753,54754,3403,Coffee Maker,Home,674.53,3,2023-02-09,failed,2023.59
4754,54755,5896,Dell Laptop,Electronics,58.24,2,2023-12-28 00:00:00,Cancelled,116.48
4755,54756,4213,Arabic Literature,Books,277.38,2,06/05/2024,Failed,554.76
4756,54757,5038,MacBook Pro,Electronics,,2,01/05/2023,,1429.94
4757,54758,2152,MacBook Pro,Electronics,620.19,3,25/11/2023,Paid,1860.5700000000002
4758,54759,3446,Tennis Racket,Sports,308.79,1,2024-10-23,,308.79
4759,54760,2957,Football,Sports,693.38,4,22/03/2023,completed,2773.52
4760,54761,5559,Yoga Mat,Sports,1771.28,3,29/08/2024,Completed,5313.84
4761,54762,4908,Traditional Thobe,Clothing,1993.85,3,2023-08-20,Failed,5981.549999999999
4762,54763,1808,Tennis Racket,Sports,286.75,2,2023-10-01 00:00:00,FAILED,573.5
4763,54764,1187,Coffee Maker,Home,588.18,5,2023-08-16 00:00:00,Pending,2940.8999999999996
4764,54765,5828,Science Textbook,Books,729.26,2,2023-04-01 00:00:00,N/A,1458.52
4765,54766,5525,Vacuum Cleaner,Home,221.8,6,2024-13-45,COMPLETED,1330.8000000000002
4766,54767,2308,Science Textbook,Books,100.89,3,2024-06-01 00:00:00,failed,302.67
4767,54768,3285,Leather Jacket,Clothing,670.52,5,2024-07-05 00:00:00,COMPLETED,3352.6
4768,54769,5867,Traditional Thobe,Clothing,879.83,2,2024-05-22,Refunded,1759.66
4769,54770,1758,Running Shoes,Sports,2357.29,4,2023-11-21T00:00:00,COMPLETED,9429.16
4770,54771,5232,Coffee Maker,Home,0.0,4,2024-10-23,Processing,0.0
4771,54772,5888,Science Textbook,Books,421.2,1,2023-11-21,Pending,421.2
4772,54773,4855,Vacuum Cleaner,Home,506.21,2,2023-06-15 00:00:00,Complete,1012.42
4773,54774,5267,Smart TV,Home,776.73,4,2024-09-25 00:00:00,Processing,3106.92
4774,54775,3207,Leather Jacket,Clothing,707.05,2,2024-06-20 00:00:00,,2121.1499999999996
4775,54776,4559,Coffee Maker,Home,273.79,5,15/06/2024,,1368.95
4776,54777,2581,Yoga Mat,Sports,1276.97,2,2023-08-12 00:00:00,Processing,2553.94
4777,54778,1962,Gym Equipment,Sports,1515.8,2,2023-04-22T00:00:00,N/A,3031.6
4778,54779,4848,Yoga Mat,Sports,1013.26,3,19/03/2024,Processing,3039.7799999999997
4779,54780,4576,Business Strategy,Books,1038.94,4,05/03/2023,completed,6233.64
4780,54781,1876,Business Strategy,Books,1427.29,2,2024-01-25,Paid,2854.58
4781,54782,3419,Refrigerator,Home,90.89,4,2023-07-24,N/A,363.56
4782,54783,5199,Smart Watch,Electronics,1283.17,3,2023-05-01 00:00:00,completed,3849.51
4783,54784,2002,Refrigerator,Home,2170.83,1,2023-12-11,,2170.83
4784,54785,4385,Yoga Mat,Sports,460.39,2,2023-11-01,Paid,920.78
4785,54786,5067,Business Strategy,Books,1708.19,2,2024-03-20 00:00:00,completed,3416.38
4786,54787,3846,Tennis Racket,Sports,467.3,2,2024-05-03 00:00:00,COMPLETED,1401.9
4787,54788,2482,Science Textbook,Books,97.01,8,2023-01-26 00:00:00,,776.08
4788,54789,4302,Arabic Literature,Books,455.63,2,2024-05-17,Refunded,911.26
4789,54790,1658,Running Shoes,Sports,352.7,6,2024-06-08 00:00:00,PENDING,2116.2
4790,54791,3781,Gym Equipment,Sports,839.35,3,2024-13-45,Cancelled,2518.05
4791,54792,1423,Running Shoes,Sports,1155.48,4,2023-07-23T00:00:00,Unknown,4621.92
4792,54793,4682,Programming Guide,Books,0.01,2,2024-02-29,Pending,0.02
4793,54794,5267,Arabic Literature,Books,952.66,3,14/01/2023,N/A,2857.98
4794,54795,3711,Arabic Literature,Books,232.12,6,2023-06-06T00:00:00,PENDING,1392.72
4795,54796,1453,Programming Guide,Books,1022.45,3,2023-05-28,pending,3067.3500000000004
4796,54797,3398,Dining Set,Home,462.76,1,06/02/2024,,694.14
4797,54798,2976,Dining Set,Home,707.16,3,2023-02-22,Complete,2121.48
4798,54799,2658,Dell Laptop,Electronics,215.04,3,2024-10-05T00:00:00,COMPLETED,645.12
4799,54800,3542,Tennis Racket,Sports,441.83,3,2023-05-31T00:00:00,Processing,1988.2350000000001
4800,54801,4076,Arabic Literature,Books,571.23,5,2024-06-27T00:00:00,FAILED,2856.15
4801,54802,4165,Football,Sports,237.65,1,2024-06-28,Cancelled,237.65
4802,54803,3967,Casual Shirt,Clothing,1153.53,4,23/10/2024,,4614.12
4803,54804,3054,Leather Jacket,Clothing,296.49,4,19/10/2024,COMPLETED,1185.96
4804,54805,1288,Refrigerator,,303.51,3,2023-02-13 00:00:00,completed,910.53
4805,54806,4218,Yoga Mat,Sports,770.24,4,2023-03-09T00:00:00,COMPLETED,3080.96
4806,54807,4855,Smart TV,Home,1344.02,3,2024-01-31 00:00:00,Paid,4032.06
4807,54808,2448,MacBook Pro,Electronics,570.87,2,18/01/2023,Pending,1141.74
4808,54809,1608,Traditional Thobe,Clothing,1787.99,3,2024-04-19T00:00:00,Cancelled,5363.97
4809,54810,5553,Yoga Mat,Sports,192.13,1,2023-11-30 00:00:00,pending,192.13
4810,54811,2765,iPhone 15,Electronics,783.88,4,2024-08-29,Complete,3135.52
4811,54812,2226,Designer Dress,Clothing,872.8,5,07/08/2023,,4364.0
4812,54813,2236,Coffee Maker,Home,188.19,1,2024-05-04,FAILED,188.19
4813,54814,2030,MacBook Pro,Electronics,1357.43,6,2024-08-12,Complete,12216.869999999999
4814,54815,3672,Football,Sports,1020.63,2,2023-06-23 00:00:00,pending,2041.26
4815,54816,4963,Running Shoes,Sports,362.02,3,2023-09-18,FAILED,1086.06
4816,54817,5543,Tennis Racket,Sports,1736.26,1,2023-07-27T00:00:00,completed,1736.26
4817,54818,5931,Running Shoes,Sports,1250.87,2,2023-09-01,Refunded,2501.74
4818,54819,4178,Traditional Thobe,Clothing,540.99,3,2024-06-16 00:00:00,Processing,1622.97
4819,54820,4723,iPad,Electronics,354.0,1,2024-04-15,PENDING,354.0
4820,54821,5907,Smart Watch,Electronics,185.73,2,11/01/2024,COMPLETED,371.46
4821,54822,2476,Samsung Galaxy,Electronics,352.93,4,2023-08-18 00:00:00,Cancelled,1411.72
4822,54823,3897,Sneakers,Clothing,439.75,4,2024-12-24,Paid,2638.5
4823,54824,1809,Designer Dress,Clothing,1383.5,1,2023-05-02,Cancelled,1383.5
4824,54825,1979,Sneakers,Clothing,1111.1,4,30/04/2023,FAILED,4444.4
4825,54826,3464,Business Strategy,Books,233.38,3,2023-04-09T00:00:00,N/A,700.14
4826,54827,1726,Samsung Galaxy,Electronics,290.86,3,2023-10-25T00:00:00,failed,872.58
4827,54828,3502,MacBook Pro,Electronics,1315.62,6,2024-05-05T00:00:00,Failed,7893.719999999999
4828,54829,4363,Casual Shirt,Clothing,1409.53,3,05/08/2024,,4228.59
4829,54830,2217,Tennis Racket,Sports,1932.76,2,22/03/2023,Refunded,5798.28
4830,54831,5052,iPad,Electronics,944.18,1,2023-02-01,FAILED,944.18
4831,54832,3198,Arabic Literature,,664.41,6,21/03/2023,N/A,5979.6900000000005
4832,54833,3807,Programming Guide,Books,569.86,1,10/02/2024,completed,569.86
4833,54834,1779,Arabic Literature,Books,275.12,4,2023-05-27 00:00:00,Pending,1100.48
4834,54835,1973,Yoga Mat,Sports,391.6,2,2024-04-10,N/A,1174.8000000000002
4835,54836,3811,MacBook Pro,,646.49,7,2024-07-04,pending,4525.43
4836,54837,3124,Refrigerator,Home,1757.09,2,2024-08-03T00:00:00,Pending,3514.18
4837,54838,1599,Business Strategy,Books,841.89,3,2024-09-04T00:00:00,Unknown,2525.67
4838,54839,4342,Running Shoes,Sports,675.66,3,13/03/2023,COMPLETED,2026.98
4839,54840,1225,Dining Set,Home,376.38,2,17/06/2024,Pending,752.76
4840,54841,1841,Dell Laptop,Electronics,935.55,5,01/01/2024,Failed,7016.625
4841,54842,2815,Gym Equipment,Sports,616.89,3,19/06/2023,,1850.67
4842,54843,5810,Refrigerator,Home,507.9,4,2024-06-10,COMPLETED,2031.6
4843,54844,2107,Running Shoes,Sports,766.42,1,19/09/2023,,766.42
4844,54845,1125,MacBook Pro,Electronics,705.5,1,2023-09-18T00:00:00,,705.5
4845,54846,4247,iPad,Electronics,70.28,3,09/04/2023,FAILED,210.84
4846,54847,3932,Traditional Thobe,Clothing,59.0,4,04/09/2024,Paid,236.0
4847,54848,5126,iPhone 15,,256.07,4,07/02/2024,PENDING,1024.28
4848,54849,3972,Casual Shirt,Clothing,510.08,1,2024-05-19T00:00:00,N/A,510.08
4849,54850,3018,MacBook Pro,Electronics,193.06,5,2023-10-16 00:00:00,failed,965.3
4850,54851,3416,iPhone 15,Electronics,594.84,2,2023-02-19,,1189.68
4851,54852,5591,Business Strategy,Books,59.44,2,2023-11-08T00:00:00,FAILED,118.88
4852,54853,4097,Dining Set,Home,406.1,4,2023-01-20 00:00:00,completed,1624.4
4853,54854,2610,Smart Watch,Electronics,297.9,2,2024-10-11,Failed,595.8
4854,54855,1718,Football,Sports,310.8,2,2023-09-23 00:00:00,pending,621.6
4855,54856,4562,Sneakers,Clothing,1011.3,3,15/03/2024,,3033.8999999999996
4856,54857,2017,Sneakers,Clothing,698.37,2,2024-06-20 00:00:00,Complete,1396.74
4857,54858,4566,Business Strategy,Books,1021.33,2,2024-06-27T00:00:00,,2042.66
4858,54859,5702,Vacuum Cleaner,Home,87.75,3,2023-11-14,COMPLETED,263.25
4859,54860,5471,Leather Jacket,Clothing,,1,2024-12-27T00:00:00,Paid,756.89
4860,54861,2961,Refrigerator,Home,431.85,5,28/12/2024,failed,2159.25
4861,54862,2049,Business Strategy,Books,824.37,2,2023-01-04T00:00:00,PENDING,1648.74
4862,54863,2358,Samsung Galaxy,Electronics,1810.99,3,2023-04-27T00:00:00,,5432.97
4863,54864,4427,iPad,Electronics,241.62,3,15/10/2023,completed,1087.29
4864,54865,1116,Programming Guide,Books,352.31,1,2024-05-09,PENDING,352.31
4865,54866,3096,Programming Guide,Books,649.79,3,2023-10-18T00:00:00,Processing,1949.37
4866,54867,2802,Dining Set,Home,0.01,2,2023-08-12 00:00:00,,0.02
4867,54868,3147,Running Shoes,Sports,631.64,3,2023-02-18 00:00:00,,1894.92
4868,54869,2621,Coffee Maker,Home,1009.41,3,27/06/2023,failed,3028.23
4869,54870,5781,Traditional Thobe,Clothing,1102.73,3,2024-06-14T00:00:00,Processing,3308.19
4870,54871,3951,Running Shoes,Sports,552.23,2,2024-03-13 00:00:00,Paid,1104.46
4871,54872,4793,Gym Equipment,Sports,843.97,7,2024-07-10 00:00:00,Unknown,5907.79
4872,54873,3942,Leather Jacket,Clothing,237.64,1,14/09/2024,Completed,237.64
4873,54874,5906,Vacuum Cleaner,Home,974.35,4,2024-04-11 00:00:00,Unknown,3897.4
4874,54875,1978,Programming Guide,Books,1758.35,4,2024-12-10T00:00:00,Failed,7033.4
4875,54876,4067,MacBook Pro,Electronics,,3,2024-11-12T00:00:00,completed,8179.41
4876,54877,1784,Smart Watch,Electronics,255.3,4,19/08/2024,Refunded,1021.2
4877,54878,1241,Traditional Thobe,Clothing,267.33,2,2024-04-25T00:00:00,,534.66
4878,54879,2554,Arabic Literature,Books,277.9,3,05/02/2023,,833.6999999999999
4879,54880,5579,Gym Equipment,Sports,646.84,3,09/01/2023,pending,1940.52
4880,54881,2013,Science Textbook,Books,1447.13,6,2024-07-12T00:00:00,FAILED,8682.78
4881,54882,1187,Gym Equipment,Sports,315.64,4,2023-03-21 00:00:00,Complete,1262.56
4882,54883,2882,Coffee Maker,Home,1009.29,3,2024-13-45,completed,3027.87
4883,54884,5587,Coffee Maker,Home,524.3,4,2024-12-21,Cancelled,2097.2
4884,54885,1431,Sneakers,Clothing,242.3,3,2024-11-05,FAILED,726.9000000000001
4885,54886,1239,Science Textbook,Books,973.01,4,2023-10-17T00:00:00,Pending,3892.04
4886,54887,3346,Vacuum Cleaner,Home,969.85,2,2023-09-30,PENDING,1939.7
4887,54888,1076,Leather Jacket,Clothing,393.73,3,2023-10-16,N/A,1181.19
4888,54889,2357,Samsung Galaxy,Electronics,1490.18,2,2024-03-21T00:00:00,PENDING,2980.36
4889,54890,5923,iPhone 15,Electronics,341.33,2,2023-05-29 00:00:00,completed,682.66
4890,54891,3331,Smart Watch,Electronics,508.87,2,2023-09-30,Cancelled,1017.74
4891,54892,5687,Programming Guide,Books,845.74,1,27/09/2024,Pending,845.74
4892,54893,2903,Arabic Literature,Books,338.14,3,2024-08-31,Pending,1014.42
4893,54894,5014,Traditional Thobe,Clothing,670.48,2,2023-03-12,,1340.96
4894,54895,5671,Vacuum Cleaner,Home,999999.0,4,2023-09-11,Pending,3999996.0
4895,54896,5988,Designer Dress,Clothing,323.65,5,30/03/2024,completed,1618.25
4896,54897,3060,Casual Shirt,Clothing,465.13,2,31/01/2023,Paid,930.26
4897,54898,1141,Casual Shirt,Clothing,662.85,2,2024-11-04T00:00:00,PENDING,1325.7
4898,54899,2790,Coffee Maker,Home,1207.61,2,32/15/2024,PENDING,2415.22
4899,54900,4627,Samsung Galaxy,Electronics,404.04,1,2023-09-03 00:00:00,Failed,404.04
4900,54901,1017,Leather Jacket,Clothing,446.09,2,2024-03-13,Unknown,892.18
4901,54902,5349,Yoga Mat,Sports,684.44,2,2023-04-10,failed,1368.88
4902,54903,1465,Dell Laptop,Electronics,1039.46,6,2024-01-09T00:00:00,Paid,6236.76
4903,54904,5472,Refrigerator,Home,407.5,4,2024-10-18T00:00:00,Completed,1630.0
4904,54905,2828,Tennis Racket,Sports,660.15,3,22/06/2023,pending,1980.4499999999998
4905,54906,4029,Traditional Thobe,Clothing,186.7,3,2023-07-08T00:00:00,Complete,560.0999999999999
4906,54907,1520,Business Strategy,Books,972.9,4,2024-12-09,Processing,3891.6
4907,54908,1090,Smart TV,Home,1201.11,5,2024-05-22T00:00:00,COMPLETED,6005.549999999999
4908,54909,5816,Yoga Mat,Sports,680.75,2,2023-12-13T00:00:00,Complete,1361.5
4909,54910,3852,Gym Equipment,Sports,717.94,5,2024-11-02,Failed,3589.7000000000003
4910,54911,3844,Gym Equipment,Sports,819.87,2,2023-05-11,Refunded,1639.74
4911,54912,5726,iPad,Electronics,376.71,5,21/12/2024,Refunded,1883.55
4912,54913,2885,Business Strategy,Books,610.53,3,2024-09-24 00:00:00,pending,1831.59
4913,54914,5172,Football,Sports,765.2,2,2023-09-08T00:00:00,completed,1530.4
4914,54915,1926,Programming Guide,Books,-100.0,3,08/12/2023,Paid,-300.0
4915,54916,4735,iPhone 15,Electronics,444.47,3,2023-02-18,Completed,1333.41
4916,54917,1970,Football,Sports,1135.6,2,2024-05-06,failed,2271.2
4917,54918,2095,Tennis Racket,Sports,104.77,2,2024-02-13T00:00:00,,209.54
4918,54919,4196,Dell Laptop,Electronics,419.48,4,2023-11-02,FAILED,1677.92
4919,54920,2405,Gym Equipment,Sports,85.43,1,2024-05-19T00:00:00,Processing,85.43
4920,54921,4365,Traditional Thobe,Clothing,569.81,4,19/08/2024,pending,2279.24
4921,54922,5291,Refrigerator,,2232.58,3,31/05/2023,completed,6697.74
4922,54923,4983,MacBook Pro,Electronics,817.58,2,2023-06-28 00:00:00,completed,1635.16
4923,54924,5324,Tennis Racket,,243.08,3,20/04/2023,pending,729.24
4924,54925,5014,Gym Equipment,Sports,556.66,4,2024-04-05 00:00:00,Complete,2226.64
4925,54926,5557,Yoga Mat,Sports,748.72,2,2024-05-24 00:00:00,Refunded,1497.44
4926,54927,5714,Yoga Mat,Sports,2070.57,1,2023-11-27,failed,2070.57
4927,54928,4093,Programming Guide,Books,1614.36,4,2023-04-30,failed,6457.44
4928,54929,5160,Samsung Galaxy,,362.85,1,2024-11-06 00:00:00,,362.85
4929,54930,3075,Yoga Mat,,1252.07,3,2023-07-06 00:00:00,PENDING,5634.3150000000005
4930,54931,1285,Programming Guide,Books,1090.35,3,2023-04-01,Pending,3271.0499999999997
4931,54932,5934,Dining Set,Home,194.02,3,2024-09-16,Processing,582.0600000000001
4932,54933,5927,Programming Guide,Books,2623.91,4,09/03/2023,failed,10495.64
4933,54934,2188,Dining Set,Home,1355.06,3,10/10/2024,Complete,4065.18
4934,54935,4970,Programming Guide,Books,370.66,3,2023-09-28 00:00:00,Complete,1111.98
4935,54936,3966,Programming Guide,Books,1862.04,1,2024-12-10T00:00:00,Failed,2793.06
4936,54937,5320,Designer Dress,Clothing,458.48,1,27/05/2023,completed,458.48
4937,54938,1784,Samsung Galaxy,Electronics,1053.79,5,2023-01-26 00:00:00,N/A,5268.95
4938,54939,1950,Yoga Mat,,348.42,3,2024-04-13,Complete,1045.26
4939,54940,4940,Dining Set,Home,623.8,3,2024-08-28,completed,1871.3999999999999
4940,54941,1045,Dining Set,Home,705.53,4,15/01/2023,completed,4233.18
4941,54942,2811,Football,Sports,,1,17/02/2023,Unknown,690.04
4942,54943,5567,Yoga Mat,Sports,1624.18,1,2023-10-21,Paid,2436.27
4943,54944,3082,Sneakers,Clothing,764.63,2,2024-05-19,failed,1529.26
4944,54945,4499,Smart Watch,Electronics,608.35,2,2024-10-20,,1216.7
4945,54946,1830,Arabic Literature,Books,651.61,4,2023-03-16 00:00:00,N/A,2606.44
4946,54947,2910,Gym Equipment,Sports,533.05,1,2023-10-17,N/A,533.05
4947,54948,3582,iPhone 15,Electronics,566.15,3,15/08/2024,FAILED,1698.4499999999998
4948,54949,1692,Dell Laptop,,473.51,3,21/03/2023,completed,1420.53
4949,54950,5020,Sneakers,Clothing,1564.29,4,2023-09-21 00:00:00,Paid,6257.16
4950,54951,1932,Tennis Racket,Sports,427.07,2,2023-01-22T00:00:00,Complete,854.14
4951,54952,5937,Football,,531.69,4,18/06/2023,Unknown,2126.76
4952,54953,4407,iPhone 15,Electronics,425.67,3,2023-01-19T00:00:00,Failed,1277.01
4953,54954,1148,Science Textbook,Books,324.83,1,2024-13-45,Refunded,324.83
4954,54955,2033,MacBook Pro,Electronics,848.54,2,2024-06-06T00:00:00,Unknown,1697.08
4955,54956,2312,Samsung Galaxy,Electronics,797.01,2,2023-05-06 00:00:00,Failed,1594.02
4956,54957,1388,Gym Equipment,Sports,599.84,5,30/05/2024,Pending,2999.2000000000003
4957,54958,4122,Business Strategy,Books,,3,32/15/2024,Complete,3486.84
4958,54959,2874,Sneakers,Clothing,658.27,5,2023-06-11T00:00:00,Pending,3291.35
4959,54960,4589,Arabic Literature,Books,789.93,2,2023-03-03 00:00:00,Processing,1579.86
4960,54961,1916,MacBook Pro,Electronics,223.8,4,2024-07-01T00:00:00,PENDING,895.2
4961,54962,2879,Smart TV,Home,1111.86,3,2024-04-08,pending,3335.58
4962,54963,4749,Traditional Thobe,Clothing,-100.0,6,2024-05-21,FAILED,-600.0
4963,54964,1278,Smart TV,Home,454.71,7,2023-05-04,FAILED,3182.97
4964,54965,2978,Science Textbook,Books,1543.79,3,2023-04-15,N/A,4631.37
4965,54966,2860,Vacuum Cleaner,Home,1422.38,6,2023-09-15T00:00:00,Cancelled,8534.28
4966,54967,4037,iPad,Electronics,1094.19,3,17/03/2024,FAILED,3282.57
4967,54968,4372,Science Textbook,Books,2212.69,2,2023-01-30 00:00:00,pending,4425.38
4968,54969,5714,MacBook Pro,Electronics,655.65,2,29/08/2024,Failed,1311.3
4969,54970,3183,Sneakers,Clothing,680.88,3,2023-04-25 00:00:00,Failed,2042.6399999999999
4970,54971,5676,Gym Equipment,Sports,786.58,4,01/11/2023,pending,3146.32
4971,54972,2171,Dell Laptop,Electronics,426.59,3,2023-11-22,Unknown,1279.77
4972,54973,1490,Programming Guide,Books,576.05,6,23/04/2023,Unknown,3456.2999999999997
4973,54974,3526,Yoga Mat,,1476.0,4,10/04/2024,FAILED,8856.0
4974,54975,2183,Gym Equipment,Sports,811.64,3,2024-12-28,Failed,2434.92
4975,54976,5480,Coffee Maker,Home,999999.0,4,2024-08-17T00:00:00,N/A,3999996.0
4976,54977,5259,Tennis Racket,Sports,1049.33,5,32/15/2024,PENDING,7869.974999999999
4977,54978,3489,Tennis Racket,Sports,360.16,3,04/11/2024,pending,1080.48
4978,54979,2877,Programming Guide,Books,394.57,3,2023-04-25 00:00:00,,1183.71
4979,54980,3463,Sneakers,Clothing,132.79,4,2023-05-18 00:00:00,Cancelled,531.16
4980,54981,2631,Casual Shirt,Clothing,282.04,0,27/12/2023,N/A,0.0
4981,54982,1288,Programming Guide,Books,1790.13,2,09/12/2023,pending,3580.26
4982,54983,5283,Vacuum Cleaner,Home,1449.39,3,17/01/2024,Failed,4348.17
4983,54984,2908,iPad,Electronics,2529.72,2,32/15/2024,Failed,5059.44
4984,54985,2162,iPhone 15,Electronics,1387.39,6,2023-04-18T00:00:00,N/A,8324.34
4985,54986,1130,Designer Dress,Clothing,1875.08,1,14/03/2023,Processing,1875.08
4986,54987,3364,Designer Dress,Clothing,379.9,4,2023-11-14T00:00:00,,1519.6
4987,54988,1144,Sneakers,Clothing,715.63,3,2023-04-24,Completed,2146.89
4988,54989,1016,Smart Watch,Electronics,264.16,3,2024-06-09 00:00:00,,792.48
4989,54990,1245,Coffee Maker,Home,553.49,2,2023-08-29,Refunded,1660.47
4990,54991,1927,iPhone 15,Electronics,2498.6,3,2024-02-22,N/A,11243.699999999999
4991,54992,4179,Yoga Mat,Sports,360.0,4,2023-07-24,pending,1440.0
4992,54993,3177,Arabic Literature,Books,1971.49,6,2023-04-29T00:00:00,,11828.94
4993,54994,1887,Business Strategy,Books,243.02,2,12/02/2024,failed,486.04
4994,54995,1341,iPad,Electronics,1380.49,1,2024-13-45,Unknown,1380.49
4995,54996,3052,Science Textbook,Books,1567.69,3,2023-07-27 00:00:00,completed,4703.07
4996,54997,4399,Smart TV,Home,1363.91,2,2023-04-19,Refunded,2727.82
4997,54998,4951,Designer Dress,Clothing,732.19,7,26/08/2024,PENDING,5125.33
4998,54999,1306,Refrigerator,Home,698.8,4,2024-12-28 00:00:00,Processing,2795.2
4999,55000,1908,iPad,Electronics,978.13,3,21/06/2023,COMPLETED,2934.39
5000,55001,3655,Arabic Literature,Books,1516.01,3,2023-04-16 00:00:00,Failed,4548.03
5001,55002,4793,Coffee Maker,Home,1850.83,4,2024-10-13,pending,7403.32
5002,55003,5043,Designer Dress,Clothing,875.96,4,2024-03-19 00:00:00,Cancelled,3503.84
5003,55004,2372,Smart TV,Home,411.61,4,2023-02-11 00:00:00,Paid,1646.44
5004,55005,1321,Smart TV,Home,1808.93,4,2024-02-29T00:00:00,,7235.72
5005,55006,5655,Gym Equipment,Sports,1002.14,3,2024-03-26 00:00:00,Refunded,3006.42
5006,55007,5060,Science Textbook,Books,676.08,3,2024-04-13T00:00:00,,2028.2400000000002
5007,55008,2132,iPad,Electronics,2778.26,1,2023-07-15,Refunded,2778.26
5008,55009,3579,Business Strategy,Books,1099.86,5,2024-07-22 00:00:00,Complete,5499.299999999999
5009,55010,5043,Gym Equipment,Sports,193.45,1,2024-06-23 00:00:00,,193.45
5010,55011,4368,Arabic Literature,Books,539.3,4,2023-08-03,,2157.2
5011,55012,1818,Smart TV,Home,1734.29,4,2023-03-05 00:00:00,failed,6937.16
5012,55013,1012,iPad,Electronics,1748.12,6,2023-12-20T00:00:00,Completed,10488.72
5013,55014,1195,Football,Sports,116.65,2,2024-07-31,failed,233.3
5014,55015,3538,Vacuum Cleaner,Home,572.94,1,2024-02-02T00:00:00,completed,572.94
5015,55016,3843,Traditional Thobe,Clothing,413.69,3,2023-08-11 00:00:00,Failed,1241.07
5016,55017,3230,Science Textbook,Books,952.53,2,2024-07-24T00:00:00,COMPLETED,1905.06
5017,55018,4010,iPhone 15,Electronics,225.01,5,2024-02-26 00:00:00,Refunded,1125.05
5018,55019,5752,Programming Guide,Books,250.33,4,26/09/2024,pending,1001.32
5019,55020,3078,Traditional Thobe,Clothing,704.51,2,2023-07-21 00:00:00,Unknown,1409.02
5020,55021,4868,iPhone 15,Electronics,162.01,3,2024-05-20 00:00:00,Cancelled,486.03
5021,55022,5874,Coffee Maker,Home,105.65,2,09/05/2023,pending,211.3
5022,55023,1444,Casual Shirt,Clothing,389.38,4,2024-11-14T00:00:00,Paid,1557.52
5023,55024,1298,Leather Jacket,Clothing,1318.52,3,2024-10-03,pending,3955.56
5024,55025,5904,Refrigerator,Home,1206.45,6,13/04/2024,Processing,7238.700000000001
5025,55026,1845,Coffee Maker,Home,1133.53,4,15/09/2024,Processing,4534.12
5026,55027,2016,MacBook Pro,Electronics,998.71,7,2023-07-27T00:00:00,Cancelled,6990.97
5027,55028,2385,Tennis Racket,Sports,1618.95,1,19/05/2024,,1618.95
5028,55029,2398,Vacuum Cleaner,Home,120.41,1,2024-05-18,N/A,120.41
5029,55030,1554,Yoga Mat,Sports,1201.54,2,2024-04-22,Failed,2403.08
5030,55031,3351,Tennis Racket,Sports,2093.6,3,2023-09-09,Refunded,6280.799999999999
5031,55032,5517,MacBook Pro,Electronics,473.0,6,2024-08-20,Complete,2838.0
5032,55033,2270,Business Strategy,Books,1254.49,4,2024-04-18,Cancelled,5017.96
5033,55034,2261,Coffee Maker,Home,919.49,4,2023-08-09T00:00:00,completed,3677.96
5034,55035,1185,Tennis Racket,Sports,1789.49,4,,completed,7157.96
5035,55036,5564,Leather Jacket,Clothing,999999.0,5,2024-11-14 00:00:00,PENDING,4999995.0
5036,55037,3411,Refrigerator,Home,191.0,1,2023-03-02 00:00:00,COMPLETED,191.0
5037,55038,5432,Running Shoes,Sports,478.47,5,12/12/2024,Refunded,2392.3500000000004
5038,55039,3210,Running Shoes,Sports,870.96,1,11/03/2024,,870.96
5039,55040,4673,Refrigerator,Home,431.49,2,05/09/2024,COMPLETED,862.98
5040,55041,5684,Business Strategy,Books,316.97,4,2023-05-02 00:00:00,Failed,1267.88
5041,55042,2882,MacBook Pro,Electronics,524.64,2,2024-06-06T00:00:00,failed,1049.28
5042,55043,5297,Gym Equipment,Sports,737.3,3,32/15/2024,Pending,2211.8999999999996
5043,55044,1522,Programming Guide,Books,852.38,3,12/09/2023,completed,2557.14
5044,55045,2888,Vacuum Cleaner,Home,237.55,5,2023-07-22 00:00:00,Refunded,1187.75
5045,55046,3553,Designer Dress,Clothing,958.44,3,04/05/2024,Processing,2875.32
5046,55047,4810,Smart TV,Home,768.12,3,21/10/2023,N/A,2304.36
5047,55048,5884,Casual Shirt,Clothing,1695.11,1,11/05/2023,pending,1695.11
